id,genre,track_name,artist_name,danceability,valence,energy,tempo,loudness,speechiness,instrumentalness
5fLOkcGJ6fGNyOGPlG07cK,latin,Culpable Tu,Alta Consigna,0.742,0.705,0.4,125.854,-6.413,0.0851,0
2bpmteM9wnfynV1MNkI898,latin,No Le Hago Falta,Banda Los Recoditos,0.292,0.367,0.498,88.281,-3.976,0.0316,5.07e-06
5ltBmvHslf7tplG5QfLmTt,latin,Te Quiero Te Quiero,Nino Bravo,0.739,0.949,0.745,109.326,-4.951,0.0617,0.00115
1p7m9H4H8s0Y7SgRm7j3ED,latin,Flaca,Andrés Calamaro,0.791,0.77,0.424,115.84,-6.646,0.0802,4.9e-06
4geZEeuY4GaWMTYwymQpJs,latin,Más Allá Del Sol,Joan Sebastian,0.548,0.288,0.704,104.666,-6.453,0.0625,0
7COfe3P7KgfwDwIRB8LIDw,latin,Mi Gente,J Balvin,0.69,0.731,0.872,94.0,-6.33,0.0313,0
4N1c5rmWOzRmB9SMacr5wB,latin,Loco Enamorado,Abraham Mateo,0.791,0.705,0.518,110.872,-3.033,0.252,1.11e-05
0jQpWlkLUf7YV8Mx3Y3zJk,latin,Que Me Lleve El Diablo,Ramon Ayala Y Sus Bravos Del Norte,0.713,0.387,0.577,115.021,-10.183,0.0368,0
2naJy8SKJ27gj6ZhRPDKaz,latin,Si Tu Lo Dejas,Rvssian,0.74,0.717,0.74,93.95,-3.108,0.0458,0
2XVilv6s9GETnw9PG4T9Mz,latin,El Préstamo,Maluma,0.786,0.679,0.667,94.94,-5.617,0.0392,1.05e-05
2RXzzOxmBlffT81fjwBSVh,latin,Pineapple,KAROL G,0.766,0.964,0.737,95.011,-4.046,0.0358,0
7aJP1XcWcSU9w0eqSvaeZR,latin,Lo Malo - Operación Triunfo 2017,Aitana,0.404,0.36,0.126,172.525,-2.771,0.0443,0
28ANj8vuad6phtclxhmPYO,latin,Costumbres,Rocío Dúrcal,0.483,0.456,0.421,97.412,-3.947,0.041,0
0AlxkpxyHszvNIuHxBHuDK,latin,Y te vas,José Luis Perales,0.58,0.825,0.603,93.563,-4.087,0.0981,0
6OspS2MXpjVFvb3mEY8Y0d,latin,Pedro Navaja,Rubén Blades,0.773,0.772,0.57,95.038,-5.195,0.0628,4.92e-05
3rPAD722s5FFNnwjC91t7Z,latin,Quiere Beber,Anuel AA,0.613,0.763,0.898,134.033,-3.498,0.12,2.89e-06
5nzEilkVhvnCD0xpW3raTy,latin,No Dejes Que...,Caifanes,0.4,0.878,0.915,88.917,-6.195,0.0389,0
2a1o6ZejUi8U3wzzOtCOYw,latin,Danza Kuduro,Don Omar,0.751,0.973,0.731,97.007,-4.188,0.099,0
2EM9zpAc7PVeoAydmbfVIL,latino,La Camisa Negra,Juanes,0.787,0.796,0.595,114.991,-5.046,0.102,0
3Kr1JyurhFXEIomSV5qBur,latino,La Historia De Mis Manos,Banda Carnaval,0.854,0.973,0.667,119.993,-5.393,0.0642,0.000104
5jezNmDvHt6ecvWeMfwW0v,latino,Hasta Que Salga El Sol,Banda Los Recoditos,0.676,0.771,0.943,124.939,-3.82,0.0262,0
7v4jrUFU2mJZABndG1cTfr,latino,Adrenalina,Wisin,0.585,0.728,0.624,180.503,-4.803,0.0367,0
5nvS1vouQkX0HxOohfqCoS,latino,Tren Al Sur,Los Prisioneros,0.733,0.502,0.654,126.958,-12.362,0.132,2.06e-05
56z1fafH2YkIUk0XqzM3Ll,latino,Soy el Mismo,Prince Royce,0.333,0.518,0.808,82.15,-4.172,0.0429,0
5NOtC9vnvCuEy6IaNflffX,latino,Adentro,Calle 13,0.722,0.691,0.677,175.976,-3.556,0.0661,0
6ym5mysjGMujM1evgCOBcE,latino,Tranquila,J Balvin,0.844,0.974,0.639,121.033,-4.269,0.0407,0
01ksPzu3Bw8Lsf9o6xIk8C,latino,Mi Último Deseo,Banda Los Recoditos,0.525,0.814,0.619,101.045,-5.469,0.036,0
7F9x0IsqvqlygaNseNE8Zx,latino,Candela,Buena Vista Social Club,0.592,0.366,0.577,88.579,-9.85,0.0362,1.44e-06
774MLFbOy9NNkh6E2HYhhy,latino,La Playa,La Oreja de Van Gogh,0.586,0.964,0.833,165.945,-3.206,0.156,0
02yDkjZcms3h9oPDPKhtYZ,latino,Dámaso,Gerardo Ortiz,0.672,0.932,0.847,97.071,-7.683,0.0331,0.00299
7oskUNX4ZqHavH1UbS6bUa,latino,A Dios Le Pido,Various Artists,0.697,0.578,0.685,103.926,-7.816,0.0436,0
7tOAN6w4a1LD0iqkRnIrhZ,latino,1977,Ana Tijoux,0.387,0.839,0.972,192.392,-4.872,0.0315,0
3QzIAhnLyISSaenzDYJzCQ,latino,Sin documentos,Various Artists,0.437,0.43,0.88,166.134,-3.817,0.088,0.00192
6QzQMCJFaN6LGLHuqN9yat,latino,Entre Dos Tierras - 2000 Remastered Version,Heroes Del Silencio,0.555,0.682,0.739,152.119,-7.376,0.0266,0.0294
68zCp49fXje1NCJrCYMq1r,latino,Mi Persona Favorita,Río Roma,0.588,0.435,0.268,85.978,-3.634,0.0374,1.2e-06
4XhqLlodOmH3HVoyztS1zA,latino,Creo en Ti,Reik,0.647,0.454,0.619,140.006,-3.784,0.0589,0
69rfrVwnbkMh76iguLrC7T,latino,Donde está el amor,Various Artists,0.352,0.4,0.651,172.357,-5.376,0.0698,2.66e-05
6ztMOMCtWcKZgMTiNfP9bC,latino,No Me Doy Por Vencido,Luis Fonsi,0.574,0.739,0.802,93.537,-5.134,0.0523,0
47TyfLrGhYHHyyQWk64d0M,latino,Flor Pálida,Marc Anthony,0.816,0.827,0.751,104.009,-9.943,0.222,1.62e-06
22YrEL6IbDx4axzr8Wpw9M,latino,La Vida Es Un Carnaval,Various Artists,0.705,0.786,0.935,112.84,-3.737,0.0651,0.0074
3KBQoWXuEuOpRwEMrDAdMb,latino,Dormir Soñando,El Gran Silencio,0.452,0.363,0.523,173.85,-3.916,0.0399,4.44e-05
4OyzSXRSadNQt5EMwASdap,latino,Todo Cambió,Camila,0.429,0.384,0.551,149.76,-6.798,0.0547,0
4go2M6us50x9TQ1NvsB4vt,latino,Aqui Estoy Yo,Luis Fonsi,0.691,0.512,0.741,82.525,-5.453,0.0814,0
7Ir2UZHy0xVoWuBCHmLitM,latino,Suga Suga,Baby Bash,0.811,0.965,0.562,129.039,-7.001,0.0359,0.22
2MioxSroS0g1mi24LLfcnq,latino,Por un Segundo,Aventura,0.806,0.78,0.837,106.019,-6.324,0.042,1.38e-05
6WIZXts4eygCmeeu7pEsHI,latino,Prometo Olvidarte,Tony Dize,0.581,0.146,0.651,151.959,-5.062,0.0869,3.36e-05
24Gxm7Eh7tO83E26LG0CsY,latino,Hero,Enrique Iglesias,0.625,0.389,0.757,129.978,-5.801,0.0501,5.26e-06
2LTcAMwvECXoKxHUW640V1,latino,Por Lo Que Reste de Vida,Thalia,0.766,0.967,0.805,114.195,-6.685,0.0687,0.0866
4VZ0UOLwnTnQSLZJme5lyQ,latino,Qué Tiene De Malo,Calibre 50,0.607,0.598,0.867,102.027,-5.314,0.0675,0
1yLdZ7nBzpjNCl4Mmyndvs,latino,Cuando Nos Volvamos a Encontrar,Carlos Vives,0.581,0.788,0.963,129.992,-5.598,0.0367,0
3cHyrEgdyYRjgJKSOiOtcS,latino,Timber (feat. Ke$ha),Pitbull,0.602,0.75,0.952,146.287,-10.729,0.0533,0
4akYOw6ZJu7WIbZViLrJqc,latino,Lobo-hombre en París,La Unión,0.703,0.96,0.784,90.902,-8.236,0.0465,0
3ntmNfrdEdPMEMcgjsIdm1,latino,Bailando - Spanish Version,Enrique Iglesias,0.786,0.891,0.648,127.953,-3.604,0.102,0.000128
3fPMRb2gcFTZcYmR0bXnDc,latino,Te Robaré,Prince Royce,0.698,0.945,0.919,127.03,-3.756,0.0476,0
0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.746,0.733,0.746,175.965,-4.679,0.0629,0
3uvypVUsiIr1B0BccIcsEh,latino,6 AM,J Balvin,0.69,0.794,0.937,122.951,-10.142,0.0386,0.000155
49eplIHvgCLY8HAgcaWrUb,latino,Fireball (feat. John Ryan),Pitbull,0.572,0.565,0.642,107.881,-5.05,0.0288,0
2jEMxGVpPpXTEtQ8kSk1Xx,latino,Me Voy,Various Artists,0.836,0.875,0.637,120.025,-7.951,0.0254,0
3UI9I3e1g1y5T3SMfdgfGO,latino,Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.612,0.816,0.439,161.208,-7.63,0.0237,2.54e-05
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.588,0.512,0.812,97.98,-7.715,0.0256,1.57e-05
6Al0Kpd4VrRZ0Z4kTThNPa,latino,Volví a Nacer,Carlos Vives,0.694,0.824,0.81,137.968,-12.978,0.0318,1.49e-05
41dwfdVGLtjXxIKE65yUWP,latino,Can't Remember to Forget You,Shakira,0.69,0.786,0.902,92.988,-13.713,0.0353,0.132
7lOzUJzsELALh5FQsPKTEn,latino,Humanos a Marte,Chayanne,0.551,0.197,0.774,95.916,-6.645,0.0264,1.81e-05
3Llqnc4urPjFeSnJbyDY2c,latino,Temblando,Antonio Orozco,0.612,0.254,0.409,73.943,-6.52,0.0517,0.0008
4Uvknj2gFtJ4b51QkDeSx2,latino,Por fin,Pablo Alborán,0.673,0.485,0.934,129.027,-8.732,0.0259,0.00734
3QFbOgWOqXEtOD02FMcX7K,latino,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.608,0.58,0.867,101.207,-10.853,0.0324,0.0874
2HSt0zP8NTyBfLTFk0rSMi,latino,Persiana Americana,Soda Stereo,0.582,0.452,0.443,78.071,-7.63,0.031,1.74e-05
1RIhd7jjWDQwSKsbxxGArN,latino,Ojos Color Sol (feat. Silvio Rodríguez),Calle 13,0.71,0.704,0.749,114.024,-4.418,0.0643,0.000157
01lHZ5GmTQ5vsXmRIuDWzP,latino,No Amanece,David Bisbal,0.806,0.917,0.875,125.063,-7.499,0.0451,0.00141
6RlAZ8QY4LcA4DxUUIiwmn,latino,Limbo,Daddy Yankee,0.721,0.956,0.741,109.308,-8.41,0.0286,9.84e-05
2X3Ta8uUxIRgG9HQ3RiMeh,latino,Flaca,Andrés Calamaro,0.843,0.903,0.729,123.046,-3.265,0.0339,0.000185
6I86RF3odBlcuZA9Vfjzeq,latino,Eres Mía,Romeo Santos,0.796,0.754,0.667,80.988,-5.71,0.0314,0.00194
2LxYSBpLM0xGXy9TP9BWRd,latino,Passion Whine,Farruko,0.792,0.616,0.73,128.029,-4.982,0.0387,0.00233
47VueTChrhOjNaJTOzaskN,latino,Dare (La La La),Shakira,0.642,0.879,0.64,165.98,-8.147,0.0251,0.000625
66iLejOv3978d78PlSSNaZ,latino,Corazón En La Maleta,Luis Fonsi,0.748,0.779,0.538,124.974,-10.656,0.0306,0
1jlKdNbOA90rjnt88GJnwO,latino,La Vuelta Al Mundo,Calle 13,0.693,0.729,0.919,102.052,-13.182,0.0362,0.0865
0X5TaynbzM9HGOfWqtCgwu,latino,Tocado y hundido,Melendi,0.583,0.514,0.812,172.07,-5.286,0.0323,0.454
0lff0IjgOLnMpsqWFrj9Hy,latino,Besas Tan Bien,Farruko,0.756,0.749,0.632,122.946,-4.102,0.0307,0
25t3PX7M9e2GXXBhR2rPpa,latino,Propuesta Indecente,Romeo Santos,0.77,0.872,0.79,93.97,-12.96,0.0288,1.77e-06
1PtL0YQRtq3qxDGUSwZPJ5,latino,Travesuras,Nicky Jam,0.459,0.384,0.764,81.503,-9.748,0.0321,0.000962
1p4rYrxjVkj6v2eMzRhLfA,latino,Arrullo De Estrellas,Zoé,0.631,0.647,0.68,125.672,-4.871,0.0281,1.31e-06
68aEK7lwgTne0VhyytrfAm,latino,Afuera,Caifanes,0.585,0.42,0.948,172.365,-8.579,0.0243,0
7oQE9joUo0iboIrs5o1Hw4,latino,Devuelveme A Mi Chica,Hombres G,0.525,0.855,0.704,98.455,-7.095,0.0278,2e-06
4pUmQqaZklcCOB3rFdWc7g,latino,Valió la Pena - Salsa Version,Marc Anthony,0.527,0.443,0.859,74.214,-8.524,0.0279,0
01Kyr15m8Dfm2Z57XoXKO7,latino,En algún lugar,Duncan Dhu,0.76,0.895,0.773,102.789,-5.973,0.0278,0.0106
4XTMj7kd8DHLl0r7ghmEAr,latino,Caraluna,Bacilos,0.492,0.376,0.588,169.869,-5.291,0.0588,1.29e-06
60LFVZnngAnRkGrdDBrmwH,latino,Palabras,Amaia Montero,0.812,0.701,0.506,125.941,-8.219,0.0331,0.000627
217bRMES4HVbPdUe8l8ECN,latino,El Malo,Aventura,0.482,0.238,0.541,145.897,-7.526,0.0265,4.15e-05
6zUeoEPlKLyVsY7vpGy8K4,latino,Aléjate de Mí,Camila,0.713,0.915,0.784,173.973,-5.147,0.0364,1.51e-06
5jCsUTkC9sbU3DeWrDSdJY,latino,Ay Vamos,J Balvin,0.425,0.933,0.954,178.043,-6.747,0.0344,5.29e-05
0Ph6L4l8dYUuXFmb71Ajnd,latino,Livin' la Vida Loca,Ricky Martin,0.453,0.455,0.613,79.366,-4.693,0.0278,0
5nSkWEU7XKqU9EiskvVSlo,latino,Empire,Shakira,0.643,0.758,0.539,94.092,-6.786,0.0345,0
2ExpCKBxiHbgzepERl1t4D,latino,Cuando Pase el Temblor,Soda Stereo,0.452,0.288,0.473,125.01,-7.584,0.0271,2.09e-05
0tiFAoHT0dBr3kk7owGL7q,malay,Terukir Di Bintang,Yuna,0.429,0.0773,0.424,77.942,-6.843,0.0258,6.26e-05
2jp8Bw44J5w3E4zOyL72eU,malay,Salam Terakhir,Amy Search,0.536,0.333,0.469,94.851,-9.817,0.0278,0.0245
12fHkKPUqugtU3Yq6X0XgU,malay,Keroncong Untuk Ana,Dato' M. Nasir,0.645,0.324,0.521,90.003,-6.405,0.0345,0
1xWkVxbSka3TJs9R5VAo7S,malay,Tapi Bagaimana,Spider,0.439,0.206,0.155,128.24,-7.336,0.0272,0.004
1PCn7QJPWOmGXjeEkPrFcZ,malay,Ayu,V.E.,0.333,0.216,0.269,167.922,-4.2,0.0352,0.0112
1ryOelHsBTsqudTHW5slie,malay,Sahabat Kecilku,Gita Gutawa,0.512,0.405,0.442,94.877,-7.154,0.0249,0.0764
4wGNBfphYQIS6bgOB459z1,malay,KL Kita,Yuna,0.582,0.471,0.742,135.04,-8.892,0.0923,0.00113
0ZiMNsLNdvq4KWSPBi71DK,malay,Menanti Sebuah Jawaban,Padi,0.583,0.586,0.581,140.111,-10.214,0.0374,2.96e-06
6DPfFJ08q3zpw3hwQYDARe,malay,Srikandi Cintaku - Radio Edit,Dato' M. Nasir,0.621,0.631,0.438,138.02,-9.708,0.0269,0.0023
3T75AN7wROKslRn9xCYK9f,malay,Yang Terdalam,Peterpan,0.257,0.177,0.31,135.263,-3.516,0.0309,1.87e-06
3XS6vjDWZVsBGX6MzzalhM,malay,Doa Untuk Ibu,Ungu,0.657,0.589,0.885,140.988,-5.44,0.0303,0
3x26f1cFOqjc82t5QzfuTk,malay,It's A Beautiful Life,Jaclyn Victor,0.476,0.356,0.731,154.989,-6.963,0.0244,0.125
6OzyK08svJmVBZGgKXi6Ni,malay,Ternyata Cinta,Padi,0.703,0.545,0.428,74.996,-7.017,0.0714,0.000945
4BlIZhIzjs95w62WQzgEzQ,malay,Selimut Hati,Dewa 19,0.564,0.203,0.694,93.83,-18.087,0.0335,2.18e-06
5sA3XhLh9vvV4CEyCkd7Qf,malay,Bunga Angkasa,Various Artists,0.535,0.629,0.687,142.934,-5.045,0.0371,0.00376
1S8dbSLdSs6vKpYUJBzitj,malay,Jauh Mimpiku,Peterpan,0.779,0.637,0.84,119.998,-6.559,0.0239,3.67e-06
5R9zBiH77BGlLDajjZhedi,malay,Bidadari,Kru,0.572,0.647,0.494,148.008,-6.957,0.0289,0
6Nh609ZXt97wwuK9YTI5Tq,malay,Aku Pasti Kembali,Ratu,0.317,0.308,0.311,111.523,-8.422,0.029,0
3jOuDenqt4OVS6jf3kOgrs,malay,Apalah (Arti Menunggu),Raisa,0.368,0.437,0.213,122.337,-8.036,0.0313,1.25e-06
5TbePlmyX3nKD8LP9djCKu,malay,Menanti Di Ambang Syurga,Datuk Ahmad Jais,0.345,0.157,0.564,142.165,-5.47,0.0617,0
5VWKMYI5RhvTD1eN4pkRxD,malay,Menunggu Pagi,Peterpan,0.427,0.407,0.72,133.936,-12.76,0.0269,0
3SVTmelWg5cuLIiI6apwg1,malay,Nur Nilam Sari,Various Artists,0.597,0.202,0.34,121.846,-7.807,0.0732,0
4ZEWCLV9JJFAVs1DQCc79v,malay,Dekat Padamu,Ning Baizura,0.335,0.326,0.294,127.94,-8.998,0.0266,0
0Y7kxNAM6MzL9sdkbJ3vHh,malay,Kenang Daku Dalam Doamu,Datuk Sharifah Aini,0.285,0.434,0.684,79.811,-10.885,0.0395,0.000999
2AurGDauHnxLcMtNAdVTkH,malay,Luka Lama Terguris Kembali - Album Version (Edited),Alleycats,0.63,0.227,0.43,103.994,-5.872,0.0315,0
2ydDmuWTgOv7WX6mj3Pom2,malay,Penghujung Rindu,Jamal Abdillah,0.595,0.422,0.73,97.996,-4.155,0.0362,0.000715
2gPAgyUXxB4TokrtWNGHkB,malay,Ku Katakan Dengan Indah,Peterpan,0.485,0.305,0.337,109.97,-8.033,0.0244,1.06e-06
03Rwrh68OGwD4r8vscKeiL,malay,Teman,Jaclyn Victor,0.711,0.701,0.691,119.973,-9.181,0.0426,0
3x5NM1ipBgbMCzo9o9jF5L,malay,Bukan Permainan,Gita Gutawa,0.501,0.443,0.959,139.981,-4.248,0.0274,0.000182
0p77WGJKWpSiL6zD8Bb6Qh,malay,Permata Biru (2005),Ella,0.281,0.123,0.308,125.057,-7.622,0.0241,0.0209
51vVTQqtz8kXv0GygVDIKV,malay,Andai,Amy Mastura,0.324,0.3,0.397,169.594,-13.183,0.0359,0.0487
4ksgoAjYOn7fGVG5SgqgAK,malay,Legenda,Dato' Sheila Majid,0.536,0.599,0.728,94.947,-8.849,0.0367,1.05e-05
1c8CQopCesN9jMm54Io9LW,malay,Kosong,Najwa Latif,0.33,0.605,0.558,181.351,-6.7,0.0292,0
3J0O4cbc1sYMf4x5RHzKWa,malay,Kau Ilhamku - Akustik,Man Bai,0.421,0.269,0.513,137.95,-7.296,0.0235,8.21e-05
2eRtTTJp0NHhXdWYLuXALW,malay,Cinta sampai disini,D’MASIV,0.495,0.233,0.64,80.057,-6.987,0.0303,1.46e-06
2MBjJ2mW1p02RJfp7dl7HL,malay,Pokok - Single Version,Meet Uncle Hussain,0.381,0.148,0.354,100.078,-8.224,0.0244,0
4xH476eePXamCeX3Kdbh9b,malay,Beribu Sesalan,Jaclyn Victor,0.524,0.257,0.508,139.857,-6.934,0.0288,0
6sZ3KWhWfN450J4LXdBj3n,malay,Ratu,Dato' Sheila Majid,0.498,0.14,0.303,95.04,-5.95,0.0316,0.0118
0PqzDOCkjPabANqGEMSdyn,malay,Semua Tentang Kita,Peterpan,0.49,0.29,0.614,167.583,-6.329,0.0286,0
70A8ExXkl2zBJ8nKJyE7Af,malay,Standing In The Eyes Of The World,Ella,0.767,0.669,0.503,106.001,-9.082,0.031,0
1L71Yh7bXuK1akG533DlME,malay,Ku Menunggu,Rossa,0.412,0.341,0.768,112.428,-5.857,0.0736,0
28s045CNT8KmZ5Ghkm3N4J,malay,Dua Insan Bercinta,Various Artists,0.644,0.467,0.677,106.047,-7.581,0.0412,0
13N0XggsxWgpDKGWRp0MJU,malay,Aku,Amy Search,0.681,0.708,0.548,160.177,-4.388,0.0901,6.73e-05
5lhilpO6L64xqKuH6tKtJm,malay,Salam Semua,"Sleeq,Aaron Aziz",0.533,0.306,0.312,130.503,-9.717,0.032,0
6eekwSXpB57v26oEzcAhcf,malay,Janji Suci,Yovie & Nuno,0.584,0.136,0.552,114.298,-13.652,0.0342,3.32e-05
2BNs2roiKvfXMzBDOfXQHb,malay,Sembilu,Ella,0.503,0.237,0.632,126.967,-6.473,0.0352,0.000115
5dhJhL42WWQLYBUTbMtLF7,malay,Bukan Dia Tapi Aku,Judika,0.541,0.603,0.845,84.987,-4.399,0.0384,0.000135
61vx5D0QRa4jtAWds9DTue,malay,Sendiri,Man Bai,0.624,0.446,0.599,139.952,-4.383,0.0661,0
2LGa8JD1r0dmRLRTvgDmMq,malay,Membebaniku,Peterpan,0.515,0.61,0.805,154.789,-7.369,0.0407,0.233
79WTjACR1m9EvObVwNyZVB,malay,Sentuhan Listrikmu,Dato' M. Nasir,0.369,0.266,0.154,148.697,-7.993,0.042,0
0Ni3RjjsQP0oz8lt8xsFIn,malay,Patah Seribu,Shila Amzah,0.682,0.645,0.858,119.969,-5.075,0.0574,7.09e-05
6ZFyCB6tegO57XS6hvJlxB,malay,Bersumpah Dengan Langit,Awie,0.532,0.425,0.611,135.932,-11.399,0.0316,0
1QXrMxre33UGQOpzvBg4ZU,malay,Pergilah Sayang,Ella,0.495,0.404,0.639,135.224,-10.133,0.0318,0
4yN7h8tz3Rge2ZEShEGzxL,malay,Masih Aku Terasa,Man Bai,0.444,0.323,0.271,109.71,-6.788,0.0359,0
4WGxSq6LPYBhcu8JrdU58f,malay,Terjebak Nostalgia,Raisa,0.536,0.147,0.486,99.949,-8.105,0.0324,2.98e-06
4GgnYX6powmuxjHQt6B2DD,malay,Hurts So Bad,Glenn Fredly,0.59,0.281,0.844,139.895,-7.771,0.0477,0
4CcZ0CLDV6ZLmd7IblYhW1,malay,Rasa Yang Tertinggal,Various Artists,0.415,0.0394,0.29,93.991,-8.529,0.0274,1.9e-06
3mvRJMn6gMhgjZrcaf3Edp,malay,Curiga,Ning Baizura,0.655,0.565,0.625,153.889,-7.066,0.0362,0
3XerNEA0rXF24DhBWyVM44,malay,Iris,Awie,0.702,0.845,0.441,96.006,-8.919,0.0262,9.04e-06
6UU7QuoDFpLpQSMV6ViFo1,malay,Serba Salah,Raisa,0.401,0.639,0.537,129.089,-5.819,0.0293,4.09e-06
63YeFkntiE8FUR8mE6Xo2K,malay,Azizah,Datuk Ahmad Jais,0.539,0.19,0.673,141.829,-3.784,0.0511,0
7er7WofjVw4QwPAyxH39jH,malay,Menjaga Hati,Yovie & Nuno,0.227,0.292,0.583,80.12,-9.092,0.031,0.000797
1jGeqsGVaTrukUOBvbBL4d,malay,Tak Bisa Memilihmu,6ixth Sense,0.555,0.0767,0.344,96.089,-6.052,0.0443,0
61D3V5DXd9m5QsXbdKQCDI,malay,Menanti,Ella,0.45,0.461,0.378,119.506,-14.75,0.0363,0.000188
7JWG0zefirDZ6umlBK3aJ1,malay,Malaikat Juga Tahu - Original Mix,Glenn Fredly,0.655,0.577,0.494,167.962,-9.045,0.0365,5.56e-06
5U55m4FfiLmJdNnJ0SxALW,malay,Perpisahan Terasing,Kru,0.526,0.579,0.657,94.659,-17.347,0.0472,0.0392
48IYTqLsRS151yyWEOWix7,malay,Nilai Cintamu,Dato' Sudirman,0.548,0.351,0.399,143.96,-14.853,0.0305,0
41OCQS2Mul3MluLUUsfadr,malay,Anugerah Terindah Yang Pernah Kumiliki,Sheila On 7,0.589,0.218,0.642,116.01,-4.958,0.0291,0
2X8M6o3JcLyjnX4ly4ONfw,malay,Mungkin Nanti,Peterpan,0.586,0.278,0.607,122.171,-9.877,0.0437,0.626
2QnE7730DDBZjlwzwuo2l8,malay,Januari,Various Artists,0.548,0.401,0.523,74.992,-6.929,0.0362,0
30V4jdRzgo9kdD1bScqvr0,malay,Sudah,Nidji,0.515,0.202,0.446,124.99,-7.079,0.0281,0
7CplMqYA54dcrQ6v3qRt81,malay,Semua Isi Hatimu,Jaclyn Victor,0.567,0.434,0.336,86.091,-6.292,0.0354,0
0BUTQPj4ChPjdgfuWLwNi7,malay,Kau Ilhamku - 2011,Man Bai,0.327,0.0748,0.358,123.912,-5.394,0.13,0
3vBTh7cS9Ws5XMseuLhXCA,malay,Belaian Jiwa,Innuendo,0.749,0.914,0.826,127.998,-7.223,0.0319,0
37Esp6rBYhZa8pxJs5xzIV,malay,Kisah Romantis,Glenn Fredly,0.749,0.313,0.612,130.014,-8.476,0.0273,0
5TxvwLg25OgkKbefoYjOKE,mandopop,最後只好躺下來,黃立行,0.746,0.279,0.333,95.983,-6.016,0.0279,0
1IqdjDhn8WYeYIWxLClzjx,mandopop,愛如潮水(ST:愛你的餘溫),Joi Chua,0.691,0.417,0.872,95.985,-11.485,0.0384,7.4e-06
4iuuLSkNSzgCcqrE9lxzag,mandopop,大藝術家,Jolin Tsai,0.746,0.489,0.466,122.959,-6.969,0.0413,0
3iGmUcCj7fo6sqLFT2cJxO,mandopop,有吉他的流行歌曲 (Guitar),Crowd Lu,0.787,0.553,0.881,127.991,-6.045,0.0464,0
5bAY6ayAYLtVYOXXXt2LrU,mandopop,GYM,自由發揮,0.349,0.142,0.317,119.8,-10.98,0.0313,3.25e-06
2gB71MIkU9054sJsjCtQDB,mandopop,如果你愛我,Eve Ai,0.374,0.143,0.268,82.762,-6.467,0.104,2.86e-06
1H1GU8Lz2UTS2moTobiFc8,mandopop,童年往事,Tsai Chin,0.562,0.433,0.797,142.003,-4.901,0.0264,0
2srEXPPpDMv5eUkp3lYEhF,mandopop,世界盡頭,1976,0.334,0.194,0.766,156.523,-4.93,0.0518,0
2OhIXXw8hrBaikmlFcn1D1,mandopop,女爵 (Baroness),楊乃文 (Faith Yeung),0.708,0.847,0.798,129.803,-8.639,0.0258,0
6Fc4NGkUVNnLYoIJIFa2d1,mandopop,愛老虎油,脫拉庫,0.432,0.398,0.564,174.96,-10.005,0.039,0
1zxThQ8TWAQOOSn2isGPk0,mandopop,以父之名,Jay Chou,0.501,0.423,0.456,141.891,-10.939,0.0372,0
7veodyW1Bqjmb4CXESmW3e,mandopop,原諒我就是這樣的女生 (That's Me),Penny Tai,0.536,0.26,0.837,130.032,-10.983,0.0396,2.23e-05
4v9vrLPQAeSzKNQBmNX1ql,mandopop,聽見 (听见),JS,0.694,0.433,0.256,99.955,-12.5,0.0428,9.8e-05
2awrvDarGbT8eXZDWl4SYp,mandopop,流水年華 (Flowing Years),Harlem Yu,0.555,0.34,0.384,129.995,-7.585,0.0396,0
5zdfkwpby1vEPInXd7ZZaD,mandopop,Better Me,Fiona Sit,0.459,0.316,0.602,170.025,-9.2,0.0416,1.37e-06
2mDdBxPHy4A91FZ5hIZfYo,mandopop,好好先生,Ricky Hsiao,0.602,0.0716,0.406,116.188,-18.822,0.0308,0.079
33qOoM0RnP090cr46Iz8eL,mandopop,沒有月亮的時候,洪愛莉,0.448,0.318,0.772,156.003,-7.433,0.0317,0
4ruXT8nk1MOLLeInizdyoP,mandopop,回心轉意,Various Artists,0.626,0.256,0.436,111.182,-7.475,0.0332,0
1hW6yHyKvAXs05chYh7dJH,mandopop,上弦月,Andy Hui,0.591,0.222,0.536,126.957,-13.926,0.0709,0
2y1yXaNPetJViikOuRU9Of,mandopop,明天以後 - 國,Raymond Lam,0.552,0.385,0.51,138.047,-7.361,0.0275,5.06e-05
1RxheE95S80LYZBMPNTNcE,mandopop,何苦,溫昇豪,0.434,0.198,0.56,159.865,-8.676,0.0283,4.73e-06
4lWxVHQOMXXt2uk04dISjm,mandopop,再一次實現,Chen Kun,0.886,0.519,0.776,125.027,-4.971,0.0766,0
5DtMEJK4jQq76BT49XH6Mm,mandopop,365天,JPM,0.641,0.679,0.619,125.117,-3.524,0.143,1.17e-05
2a1CX8KbV6VE9N4SGmxddV,mandopop,祝我一路順風,胡瓜,0.703,0.618,0.495,119.972,-4.856,0.0372,0
05Mw2bHHClR3AWLcf5GmVC,mandopop,寂寞沙洲冷,Steve Chou,0.715,0.962,0.635,147.576,-3.05,0.0327,0
